User-ID,city,state,Age
230089,bryan,texas,20
230094,denver,colorado,28
230105,panama city,florida,29
230115,ap,florida,44
230127,sioux falls,south dakota,28
230177,houma,louisiana,65
230180,lathrop,california,33
230186,harris,iowa,18
230214,louisville,kentucky,32
230223,new britain,pennsylvania,15
230245,monroe,louisiana,31
230253,winter springs,florida,52
230255,wilmington,delaware,27
230259,lancaster,pennsylvania,51
230262,chesterfield,missouri,41
230281,des moines,iowa,25
230293,mililani,hawaii,33
230355,boulder,colorado,44
230377,cheyenne,wyoming,40
230381,fanwood,new jersey,45
230400,colorado springs,colorado,40
230402,san diego,california,1
230404,silver spring,maryland,46
230413,wichita,kansas,34
230428,indianapolis,,48
230436,dallas,texas,28
230458,chestertown,maryland,20
230459,orlando,florida,39
230460,new york,new york,34
230490,binghamton,new york,31
230496,simi valley,california,34
230522,colorado springs,colorado,52
230534,thornton,colorado,17
230539,boston,massachusetts,24
230581,eugene,oregon,29
230627,angleton,texas,44
230629,maple park,illinois,54
230635,west des moines,iowa,56
230681,cape girardeau,missouri,50
230687,del rio,texas,47
230689,sterling,virginia,35
230695,portland,oregon,41
230699,seattle,washington,30
230708,modesto,california,43
230710,san francisco,california,30
230712,caldwell,new jersey,61
230715,atlanta,georgia,65
230757,supply,north carolina,57
230762,johnson city,new york,38
230775,fort wayne,indiana,48
230776,sisters,oregon,46
230778,league city,texas,67
230790,hayward,california,23
230798,laurel,montana,36
230812,columbia heights,minnesota,30
230814,milford,delaware,45
230833,houston,texas,34
230838,olympia,washington,13
230840,daytona beach,florida,22
230873,albion,michigan,39
230878,clinton township/bergenfield,michigan/new jersey,31
230889,stamford.,connecticut,59
230890,marksville,louisiana,60
230891,redondo beach,california,43
230921,nowhere,california,19
230930,scottsdale,arizona,33
230949,ann arbor,michigan,19
230950,woodside,new york,27
230956,minnetonka,minnesota,63
230963,huntsville,alabama,38
230968,ormond beach,florida,57
230970,richmond,virginia,31
230989,beaverton,oregon,52
230991,newport,oregon,34
230997,san jose,california,60
231053,andover,new hampshire,3
231058,asheville,north carolina,66
231074,dallas,texas,47
231080,dublin,ohio,18
231081,grand prairie,texas,15
231144,lexington,kentucky,25
231167,washington ch,ohio,16
231177,belfry,kentucky,37
231183,grapevine,texas,34
231210,roanoke,virginia,44
231224,mount vernon,washington,60
231232,goffstown,new hampshire,62
231235,holtville,california,61
231241,milo,maine,62
231259,bloomery,west virginia,51
231264,san antonio,texas,38
231266,chandler,arizona,51
231275,la puente,california,18
231290,atlanta,georgia,29
231308,raleigh,north carolina,26
231313,edwardsville,illinois,30
231316,eldersburg,maryland,35
231337,nashville,tennessee,26
231340,arnold,maryland,37
231343,dayton,ohio,44
231351,methuen,massachusetts,34
231357,jersey city,new jersey,23
231361,park city,utah,25
231363,elko,nevada,38
231366,denver,colorado,47
231389,johnston,iowa,16
231390,albuquerque,new mexico,15
231412,hilton head island,south carolina,66
231447,los angeles,california,62
231466,bridgeton,missouri,11
231490,st. louis,missouri,16
231510,san antonio,texas,58
231518,durham,new hampshire,23
231561,andover,massachusetts,56
231567,midlothian,texas,21
231575,blairstown,new jersey,70
231585,orlando,florida,40
231612,crestview,florida,27
231639,los angeles,california,29
231642,phoenix,arizona,23
231649,avery,california,22
231650,st. louis,missouri,50
231680,cypress,texas,17
231682,carroll,iowa,26
231694,radford,virginia,44
231723,san francisco,california,27
231757,atlanta,georgia,21
231772,castro valley,california,58
231782,memphis,tennessee,39
231795,bay city,michigan,54
231796,pompano beach,florida,51
231827,festus,missouri,32
231832,concord,ohio,44
231838,morgan hill,california,36
231847,boston,massachusetts,51
231848,bainbridge island,washington,59
231853,tucson,arizona,69
231859,columbiaville,new york,63
231870,el cerrito,california,22
231897,warren,michigan,33
231899,las vegas,nevada,19
231908,san antonio,texas,18
231930,woodlynne,new jersey,47
231944,bethesda,maryland,20
231993,akron,ohio,26
232011,portland,oregon,23
232012,los angeles,california,23
232030,west lebanon,new york,57
232042,portland,oregon,36
232052,lakeland,florida,26
232066,swartz creek,michigan,30
232071,tulsa,oklahoma,17
232080,silver city,new mexico,53
232099,carmel,indiana,32
232103,durham,north carolina,30
232106,bayfield,colorado,36
232107,cincinnati,ohio,18
232109,abington,pennsylvania,28
232176,sandy,utah,15
232185,bartow,florida,22
232195,concord,new hampshire,23
232222,san ramon,california,28
232234,orlando,florida,50
232243,slinger,wisconsin,19
232247,national city,california,17
232251,powder springs,georgia,29
232263,chico,california,57
232267,denver,colorado,29
232271,iowa city,iowa,46
232307,orem,utah,34
232316,oakland,california,28
232320,indianapolis,indiana,36
232332,san luis obispo,california,65
232368,galena,alaska,34
232392,beaverton,oregon,36
232403,simi valley,california,49
232408,genoa,ohio,35
232414,stanwood,washington,50
232422,elyria,ohio,40
232433,tampa,florida,32
232442,farmington,connecticut,28
232448,raleigh,north carolina,44
232455,nashville,tennessee,20
232456,sebastopol,california,19
232460,seattle,washington,42
232486,olathe,kansas,53
232492,delmar,delaware,31
232500,southington,ohio,51
232522,morehead,kentucky,24
232529,rutherford,new jersey,56
232539,florence,kentucky,25
232541,clayton,new jersey,34
232561,duluth,minnesota,35
232579,chicago,illinois,38
232624,buellton,california,44
232626,durham,north carolina,36
232634,oskaloosa,iowa,51
232654,ferguson,missouri,18
232665,knife river,minnesota,15
232708,cincinnati,ohio,17
232712,long island,new york,24
232727,worcester,massachusetts,32
232734,wlson,wyoming,56
232736,evansville,indiana,46
232738,lexington,tennessee,28
232752,greensboro,north carolina,34
232756,temecula,california,34
232758,pittsburgh,pennsylvania,19
232766,long beach,california,30
232775,portland,oregon,17
232809,chicago,illinois,25
232820,kingsport,tennessee,25
232823,cedar falls,iowa,61
232832,san jose,california,15
232838,cincinnati,ohio,39
232850,macomb,michigan,18
232852,inver grove heights,minnesota,5
232853,gainesville,florida,40
232865,stockton,california,21
232892,roseville,california,60
232894,north pole,alaska,44
232901,chambersburg,pennsylvania,47
232929,ames,iowa,35
232930,sacramento,california,40
232944,mt. pleasant,south carolina,34
232945,newport,rhode island,28
232959,portland,oregon,43
232964,westchester,illinois,44
232971,danbury,connecticut,41
232978,los angeles,california,31
232990,portland,oregon,26
233017,portland,oregon,57
233028,bastrop,texas,32
233041,blanchester,ohio,29
233065,warrington,pennsylvania,51
233069,columbus,ohio,23
233077,orlando,florida,24
233082,baton rouge,louisiana,15
233084,midland,michigan,29
233085,kalamazoo,michigan,29
233098,burlington,new jersey,70
233112,richmond,virginia,40
233119,lakeville,minnesota,27
233125,walland,tennessee,70
233133,lithonia,georgia,31
233137,chicago,illinois,55
233143,crawfordsville,indiana,34
233153,bellefonte,pennsylvania,37
233154,casper,wyoming,23
233188,ann arbor,michigan,41
233193,omaha,nebraska,24
233196,redmond,washington,43
233203,minnreapolis,minnesota,27
233204,indian wells,california,44
233225,springfield,missouri,22
233250,san bruno,california,35
233256,new york,new york,36
233274,columbus,ohio,28
233287,boise,idaho,47
233294,watauga,texas,22
233295,st. louis,missouri,26
233305,jupiter,florida,46
233309,gulfport,mississippi,34
233331,bowling green,ohio,30
233357,springfield,illinois,16
233361,greenbelt,maryland,47
233367,bloomington,indiana,35
233374,ardmore,pennsylvania,30
233398,branson,missouri,24
233422,la crosse,wisconsin,49
233430,san diego,california,45
233437,milford,new hampshire,19
233444,el cerrito,california,35
233451,seattle,washington,42
233466,lexington,kentucky,30
233504,armada,michigan,34
233526,kissimmee,florida,35
233529,dothan,alabama,44
233539,charlottesville,virginia,34
233543,elizabeth,colorado,58
233549,kailua,hawaii,48
233558,durham,north carolina,39
233578,san antonio,texas,43
233592,southlake,texas,40
233599,puyallup,washington,27
233606,carmel,new york,32
233613,madison,connecticut,70
233622,buffalo,new york,20
233638,bolingbrook,illinois,40
233648,sanford,florida,58
233649,quitman,mississippi,51
233656,tulsa,oklahoma,32
233670,casselberry,florida,25
233697,boise,idaho,31
233719,rochester hills,michigan,49
233753,manassas,virginia,37
233762,plymouth,massachusetts,34
233776,omaha,nebraska,21
233812,voorhees,new jersey,34
233819,lowville,new york,65
233821,dumfries,virginia,32
233823,st. albans,vermont,45
233851,monroe,ohio,18
233856,oviedo,florida,31
233857,simi valley,california,22
233867,redmond,washington,25
233869,germantown,maryland,30
233876,weslaco,texas,52
233879,san francisco,california,27
233898,new haven,connecticut,32
233911,romney,west virginia,41
233917,madera,california,38
233923,breckenridge,colorado,29
233924,shamokin,pennsylvania,31
233927,troy,michigan,60
233930,louisville,kentucky,29
233931,tacoma,washington,49
233939,yoder,colorado,32
233941,manchester,michigan,15
233947,phoenixville,pennsylvania,41
233952,new york,new york,29
233962,oswego,new york,47
233969,albuquerque,new mexico,31
233974,tahlequah,oklahoma,64
234055,st. clair shores,michigan,35
234058,mission,kansas,28
234066,palos verdes peninsula,california,45
234087,conifer,colorado,33
234090,oxford,georgia,32
234102,lutz,florida,31
234134,baton rouge,louisiana,43
234137,goshen,indiana,16
234144,west grove,pennsylvania,40
234173,brooklyn center,minnesota,35
234174,chesapeake,virginia,43
234179,cary,north carolina,39
234180,cicinnati,ohio,23
234190,marysville,washington,35
234205,lake worth,florida,15
234286,manteca,california,104
234289,kansas city,missouri,34
234329,sylacauga,alabama,34
234341,sanger,california,61
234359,morro bay,california,35
234402,haltom city,texas,30
234410,austin,texas,28
234465,bronx,new york,25
234511,philadelphia,pennsylvania,50
234576,cambridge,massachusetts,25
234621,seattle,washington,38
234622,albuquerque,new mexico,44
234646,venice,florida,50
234672,northridge,california,53
234685,buffalo,new york,33
234714,haverhill,massachusetts,25
234722,alexandria,virginia,50
234736,philadelphia,pennsylvania,14
234753,tuscaloosa,alabama,36
234755,las vegas,nevada,35
234757,myrtle beach,south carolina,17
234764,lousiburg,north carolina,14
234788,towson,maryland,40
234879,bellmawr,new jersey,30
234892,evans,georgia,50
234893,orlando,florida,41
234901,irmo,south carolina,49
234915,vanderbilt,michigan,18
234921,sleepy hollow,new york,27
234925,hudson,ohio,51
234937,manteca,california,57
234964,dracut,massachusetts,29
234981,evansville,indiana,31
235019,burlington,vermont,23
235059,aurora,illinois,24
235090,bethlehem,pennsylvania,19
235099,taylorsville,utah,48
235103,goldsboro,north carolina,52
235105,st louis,missouri,46
235114,asheville,north carolina,18
235117,pace,florida,47
235146,oak park,illinois,39
235185,florissant,missouri,23
235187,arcata,california,58
235206,west des moines,iowa,56
235209,columbia,missouri,22
235214,louisville,kentucky,27
235235,sebastopol,california,2
235282,encino,california,43
235297,grand island,new york,35
235324,puyallup,washington,26
235327,omaha,nebraska,17
235356,whittier,california,29
235369,willowbrook,illinois,18
235374,desoto,texas,53
235377,san mateo,california,52
235392,st. louis,missouri,27
235417,lennox,california,30
235430,bellingham,washington,5
235479,monument,colorado,72
235509,chaska,minnesota,54
235518,dallas,texas,33
235523,cumberland,rhode island,38
235528,boulder,colorado,27
235543,moorhead,minnesota,53
235548,alton,illinois,16
235579,gilbert,arizona,15
235588,florence,kentucky,43
235589,washington,dc,39
235599,new orleans,louisiana,34
235613,ithaca,new york,30
235619,clinton township,michigan,41
235681,berkeley,california,30
235684,miami,florida,26
235695,bethalto,illinois,41
235705,southaven,mississippi,17
235719,springfield,missouri,27
235736,colerain,north carolina,17
235745,houston,texas,24
235746,brookings,south dakota,31
235757,w. bridgewater,massachusetts,53
235764,roseland,new jersey,49
235768,south milwaukee,wisconsin,43
235806,oak forest,illinois,45
235821,ames,iowa,71
235838,fresno,california,51
235842,griswold,iowa,41
235876,milwaukie,oregon,17
235888,boston,massachusetts,24
235910,bristow,virginia,33
235918,dayton,ohio,43
235935,bridgeton,new jersey,43
235940,new york city,new york,27
235952,layton,utah,25
235974,crumlynne,pennsylvania,23
236017,oceanside,california,30
236027,san diego,california,50
236030,mt.airy,maryland,47
236031,eau claire,wisconsin,43
236032,long beach,california,46
236057,normal,illinois,16
236058,san francisco,california,34
236065,naples,florida,32
236069,lynchburg,virginia,31
236155,romulus,new york,15
236158,stickney,illinois,55
236160,chesterfield,virginia,16
236161,boston,massachusetts,27
236164,elkhorn,nebraska,42
236172,chesapeake,virginia,34
236181,clarendon hills,illinois,43
236192,seattle,washington,42
236198,burgin,kentucky,37
236224,maysville,west virginia,18
236235,naperville,illinois,19
236249,orem,utah,23
236255,bridgeton,new jersey,50
236267,san francisco,california,30
236269,whiteman afb,missouri,21
236283,orlando,florida,41
236292,birdsboro,pennsylvania,49
236299,boring,oregon,23
236301,kingsley,pennsylvania,21
236307,orlando,florida,58
236317,ithaca,new york,25
236323,lakewood,new jersey,52
236349,fredericksburg,virginia,39
236352,charlottesville,virginia,34
236355,chicago,illinois,30
236356,rockville,maryland,19
236378,ft. pierce,florida,45
236380,tenaha,texas,42
236389,littleton,colorado,17
236391,auburn,maine,50
236399,wilmington,delaware,40
236401,mays landing,new jersey,25
236403,pflugerville,texas,41
236408,stockton,california,65
236409,chapel hill,north carolina,47
236416,west long branch,new jersey,25
236418,neligh,nebraska,43
236433,seattle,washington,36
236461,port monmouth,new jersey,45
236474,napa,california,16
236480,houston,texas,34
236489,largo,florida,18
236583,peoria,arizona,32
236598,cary,north carolina,43
236625,hampton,virginia,38
236631,portland,oregon,47
236633,yuma,arizona,16
236648,greensboro,north carolina,29
236657,gardena,california,19
236659,alexandria,virginia,31
236667,blakeslee,pennsylvania,62
236699,lexington,south carolina,40
236706,kitty hawk,north carolina,64
236716,hallowell,maine,21
236734,stanfield,oregon,42
236745,vallejo,california,17
236754,bronx,new york,25
236769,tulsa,oklahoma,46
236782,denver,colorado,75
236803,fresno,california,53
236805,altamonte springs,florida,24
236806,hopewell,new jersey,36
236822,winston-salem,north carolina,29
236828,bloomington,indiana,32
236835,cary,north carolina,57
236840,geneva,iowa,72
236842,glens falls,new york,20
236845,lafayette,louisiana,60
236849,salt lake city,utah,0
236860,wimberley,texas,41
236866,carlsbad,california,43
236885,fountain hills,arizona,59
236886,mahtomedi,minnesota,44
236893,williamsburg,virginia,49
236896,riverbank,california,45
236909,edwardsville,illinois,45
236910,spokane,washington,32
236918,fort wayne,indiana,43
236931,sacramento,california,30
236934,lake oswego,oregon,69
236940,amarillo,texas,54
236943,evergreen,colorado,42
236949,glen burnie,maryland,56
236955,pace,florida,41
236959,st. louis,missouri,35
236996,durham,north carolina,20
237005,long beach,california,17
237028,irving,texas,34
237031,chesapeake,virginia,32
237046,rochester,michigan,55
237060,columbia,missouri,55
237072,apopka,florida,38
237078,forest park,illinois,65
237091,fair lawn,new jersey,54
237129,bishopville,south carolina,25
237132,columbia,missouri,26
237156,manorville,new york,55
237157,rison,arkansas,18
237162,austin,texas,27
237173,las vegas,nevada,20
237191,los angeles,california,23
237210,slidell,louisiana,28
237231,baden,pennsylvania,45
237236,houston,texas,17
237242,gig harbor,washington,32
237257,cayucos,california,38
237262,jefferson,maryland,45
237263,palos park,illinois,55
237268,springfield,illinois,42
237275,westminster,maryland,69
237283,gaithersburg,maryland,43
237288,valley springs,california,60
237308,evergreen,colorado,51
237310,richmond,virginia,74
237318,iowa city,iowa,37
237319,stockton,new jersey,27
237320,dekalb,illinois,65
237323,grand rapids/mt pleasant,michigan,19
237327,highlands,new jersey,46
237334,montevallo,alabama,46
237339,omro,wisconsin,36
237344,minneapolis,minnesota,18
237350,minneapolis,minnesota,33
237354,okatie,south carolina,55
237363,st. francis,wisconsin,25
237376,sandpoint,idaho,19
237378,tyngsboro,massachusetts,16
237391,cincinnati,ohio,16
237393,flower mound,texas,27
237404,spokane,washington,33
237406,danbury,connecticut,30
237407,west chester,pennsylvania,25
237426,tallahassee,florida,32
237429,olympia,washington,46
237432,ben lomond,california,39
237439,lynnwood,washington,21
237441,napa,california,17
237451,fresno,california,28
237477,new boston,ohio,32
237482,austin,texas,25
237542,rutland,vermont,45
237550,lawrence,kansas,32
237553,champaign,illinois,31
237559,allendale,michigan,20
237568,stafford,virginia,11
237577,san jose,california,19
237594,center harbor,new hampshire,40
237595,cedar falls,iowa,57
237605,independence,missouri,18
237612,east point,georgia,30
237646,rockville,maryland,56
237650,orland park,illinois,33
237655,cary,north carolina,50
237676,windsor,connecticut,29
237701,ann arbor,michigan,34
237713,cleveland,ohio,53
237715,mchenry,illinois,28
237736,guysville,ohio,29
237747,olympia,washington,41
237748,eagan,minnesota,27
237758,seattl,washington,24
237768,canton,ohio,76
237780,stafford,virginia,53
237788,claremont,california,22
237805,valley springs,california,67
237866,schofield,wisconsin,51
237868,thousand palms,california,56
237914,port murray,new jersey,34
237917,berkeley,california,38
237925,royal oak,michigan,26
237941,cambridge,massachusetts,31
237948,sacramento,california,49
237960,colorado springs,colorado,57
237965,san francisco,california,23
237966,saginaw,michigan,53
237978,newnan,georgia,29
238008,edmond,oklahoma,36
238010,daytona beach,florida,29
238026,seattle,washington,33
238049,evansville,indiana,51
238050,friendswood,texas,53
238056,rapid city,south dakota,26
238065,bourbonnais,illinois,27
238067,la,california,31
238080,gladstone,oregon,70
238087,north highlands,california,26
238096,victor,new york,41
238098,huntington,indiana,51
238120,louisville,kentucky,25
238125,boston,massachusetts,49
238131,virginia beach,virginia,47
238159,albuquerque,new mexico,37
238177,dover,new hampshire,28
238178,worcester,massachusetts,25
238181,chicago,illinois,32
238186,montclair,new jersey,36
238222,upper sandusky,ohio,28
238225,burbank,california,35
238227,wauwatosa,wisconsin,34
238234,marshfield,wisconsin,32
238237,nashville,tennessee,30
238241,hoquiam,washington,35
238278,new york,new york,32
238315,gold hill,oregon,18
238319,grayslake,illinois,34
238347,el mirage,arizona,31
238350,olympia,washington,49
238358,morgan hill,california,39
238390,knoxville,tennessee,20
238400,la crosse,wisconsin,50
238431,olympia,washington,70
238473,rosamond,california,24
238475,little rock,arkansas,34
238504,willowick,ohio,37
238521,horsham,pennsylvania,34
238527,rockford,illinois,22
238540,omaha,nebraska,32
238568,middletown,maryland,66
238573,mountlake terrace,washington,27
238579,rochester hills,michigan,21
238607,pineville,north carolina,24
238609,portland,maine,17
238610,charleston,west virginia,67
238617,richmond,california,44
238630,san francisco,california,21
238639,bakersfield,california,22
238640,new york,new york,25
238646,bronx,new york,43
238686,burlington,washington,14
238708,boston,massachusetts,22
238711,longview,washington,14
238717,healdsburg,california,17
238724,lincroft,new jersey,14
238734,san francisco,california,27
238736,stockton,new jersey,56
238740,portland,oregon,57
238754,columbia,missouri,18
238757,ludington,michigan,45
238762,glendale,california,46
238768,dexter,michigan,44
238773,milford,pennsylvania,43
238779,brooklyn,new york,46
238781,yucca valley,california,51
238788,philadelphia,pennsylvania,21
238796,oakland,california,36
238821,indianapolis,indiana,50
238831,hillsboro,oregon,47
238833,south el monte,california,18
238836,richmond,virginia,36
238841,fairfax,virginia,17
238848,san luis obispo,california,39
238857,cheyenne,wyoming,55
238865,minneapolis,minnesota,50
238871,rochester,massachusetts,17
238882,oviedo,florida,27
238889,clark fork,idaho,33
238890,arlington,virginia,30
238903,dearborn heights,michigan,68
238905,new carlisle,ohio,19
238910,hood river,oregon,27
238918,portland,oregon,65
238922,tulsa,oklahoma,22
238939,raynham,massachusetts,17
238940,daphne,alabama,46
238942,harleysville,pennsylvania,68
238949,green river,wyoming,53
238961,antioch,illinois,18
238975,manhattan,illinois,17
239020,seattle,washington,55
239033,portales,new mexico,27
239062,la quinta,california,46
239065,slinger,wisconsin,40
239070,plantation,florida,47
239074,duluth,minnesota,38
239081,clearwater,florida,30
239106,pasadena,california,74
239108,new york,new york,47
239111,tucson,arizona,70
239113,sorrento,florida,18
239125,boston,massachusetts,51
239135,mobile,alabama,39
239141,spotsylvania,virginia,60
239144,grove city,pennsylvania,29
239148,portland,oregon,56
239158,lakewood,colorado,6
239173,seattle,washington,50
239181,murfreesboro,tennessee,15
239183,arcadia,california,14
239217,ellensburg,washington,12
239251,germantown,tennessee,50
239317,wilmington,north carolina,72
239344,danbury,connecticut,59
239358,glendale,arizona,32
239380,san francisco,california,55
239413,austin,texas,28
239423,jackson,tennessee,49
239426,levittown,new york,15
239434,wellington,florida,17
239460,two harbors,california,26
239461,manchester,connecticut,28
239486,milwaukee,wisconsin,25
239502,herkimer,new york,19
239521,elizabethton,tennessee,25
239522,san diego,california,33
239531,indianapolis,indiana,26
239554,minneapolis,minnesota,37
239557,anchorage,alaska,62
239561,alpharetta,georgia,63
239569,atlanta,georgia,22
239574,jefferson city,missouri,27
239593,st. louis,missouri,29
239609,atlanta,georgia,42
239613,punxsutawney,pennsylvania,36
239623,oak harbor,ohio,42
239626,wellesley,massachusetts,52
239638,st. paul,minnesota,34
239665,louisville,kentucky,25
239670,chicago,illinois,31
239681,coxsackie,new york,28
239688,winnemucca,nevada,26
239692,virginia beach,virginia,24
239705,oak park,illinois,14
239708,fresno,california,51
239746,blue ridge,virginia,30
239747,bellevue,washington,30
239820,minneapolis,minnesota,28
239841,springfield,missouri,21
239845,baltimore,maryland,50
239850,fort lauderdale,florida,51
239870,redmond,oregon,62
239878,lafayette,indiana,28
239879,stratford,connecticut,67
239914,mobile,alabama,33
239915,valdosta,georgia,20
239945,virginia beach,virginia,46
239984,canal fulton,ohio,34
239998,seattle,washington,54
240004,glassboro,new jersey,40
240018,sturgeon,missouri,16
240024,amarillo,texas,40
240032,memphis,tennessee,48
240033,mobile,alabama,33
240061,denver,colorado,47
240091,olympia,washington,58
240107,rsm,california,60
240124,providence,rhode island,44
240141,vancouver,washington,32
240144,muskego,wisconsin,34
240147,glendale,arizona,23
240154,ketchikan,alaska,26
240155,westford,massachusetts,40
240158,north tonawanda,new york,31
240205,st. ann,missouri,28
240211,kansas city,missouri,48
240214,harrodsburg,kentucky,1
240219,arlington,tennessee,38
240224,walnut creek,california,52
240225,indian springs village,alabama,46
240235,bridgeton,new jersey,21
240236,seattle,washington,28
240243,indianola,iowa,22
240252,grants pass,oregon,63
240254,st. louis,missouri,50
240269,st. louis,missouri,61
240272,st. louis,missouri,26
240280,st. louis,missouri,36
240283,great falls,montana,8
240299,warminster,pennsylvania,22
240330,chicago,illinois,41
240331,omaha,nebraska,26
240353,houston,texas,45
240380,o`fallon,illinois,14
240394,baker city,oregon,25
240398,manhattan,kansas,41
240401,denver,colorado,64
240403,louisville,kentucky,49
240413,hesperia,california,18
240425,santa rosa,california,52
240442,jersey city,new jersey,43
240469,philadelphia,pennsylvania,34
240484,great bend,kansas,56
240495,fort worth,texas,46
240528,aptos,california,46
240531,fremont,north carolina,15
240541,port angeles,washington,40
240543,millbrae,california,67
240544,parma heights,ohio,17
240555,tyrone,oklahoma,22
240567,hawthorne,new jersey,33
240568,elk  city,oklahoma,34
240570,dunbar,west virginia,43
240577,toluca lake,california,25
240580,philadelphia,pennsylvania,17
240601,anchorage,alaska,52
240603,point pleasant,west virginia,50
240609,kissimmee,florida,60
240620,visalia,california,32
240621,flower mound,texas,46
240653,cary,north carolina,49
240677,palmetto,florida,56
240700,waldorf,maryland,15
240704,new york,new york,40
240729,brattleboro,vermont,28
240743,houston,texas,32
240745,westminster,california,74
240756,guyton,georgia,41
240757,red bank,new jersey,36
240783,city of palmetto bay,florida,24
240789,omaha,nebraska,29
240794,whittier,california,21
240796,chattanooga,tennessee,45
240802,roanoke,virginia,31
240809,tybee island,georgia,28
240810,burbank,california,26
240827,fresno,california,16
240829,durham,north carolina,23
240870,biddeford,maine,43
240888,blanchard,oklahoma,34
240894,portland,texas,25
240917,brooklyn park,minnesota,42
240918,orlando,florida,54
240927,lansdale,pennsylvania,29
240930,madison,ohio,61
240937,bridgewater,massachusetts,66
240946,halifax,north carolina,34
240951,austin,minnesota,41
240976,long branch,new jersey,33
241005,bethlehem,pennsylvania,21
241010,corpus christi,texas,45
241011,corpus christi,texas,45
241033,columbus,ohio,26
241073,chesapeake,virginia,40
241085,walkerville,michigan,48
241087,st. paul,minnesota,27
241089,riverside,california,16
241093,lacey,washington,14
241100,cincinnati,ohio,17
241131,l.a.,california,94
241152,howell,michigan,66
241178,columbia,maryland,26
241254,princeton,new jersey,23
241265,cornwall,connecticut,32
241267,fort walton beach,florida,36
241274,milwaukee,wisconsin,60
241291,seattle,washington,33
241296,norman,oklahoma,24
241306,colfax,north carolina,32
241344,bellevue,nebraska,23
241345,pearland/houston,texas,33
241351,portland,oregon,28
241356,napa,california,15
241362,reno,nevada,25
241414,northampton,massachusetts,23
241430,nashville,tennessee,49
241441,halifax,pennsylvania,53
241459,danville,california,55
241495,grand rapids,michigan,31
241517,port allen,louisiana,35
241524,reno,nevada,16
241544,alexandria,virginia,37
241548,saratoga,california,44
241565,ocala,florida,64
241580,oceanside,california,32
241592,lakeland,florida,37
241614,philadelphia,pennsylvania,20
241646,south plainfield,new jersey,40
241647,arlington,virginia,27
241660,gilroy,california,42
241665,norwood,massachusetts,44
241666,san francisco,california,35
241697,minneapolis,minnesota,36
241713,new city,new york,23
241717,warren,pennsylvania,53
241720,wi,wisconsin,57
241723,palmer,alaska,72
241741,plainfield,illinois,51
241754,ransomville,new york,16
241787,ft. myers,florida,34
241791,na,ohio,27
241794,st. francisville,louisiana,34
241799,waterboro,maine,41
241802,collins,new york,17
241806,jacksonville,north carolina,30
241848,saranac lake,new york,42
241861,lansing,michigan,55
241874,adrian,michigan,52
241949,fort worth,texas,41
241952,columbus,ohio,54
241960,carrollton,texas,18
241980,ashburn,virginia,35
242002,grand canyon,arizona,47
242011,havelock,north carolina,13
242031,provo,utah,42
242069,salt lake city,utah,50
242079,arlington,virginia,27
242080,santa rosa,california,36
242083,fairview,new mexico,24
242097,memphis,michigan,58
242103,panama city,florida,26
242106,covington,virginia,28
242118,margaret,alabama,46
242129,jacksonville,north carolina,16
242214,golden,colorado,228
242216,plant city,florida,39
242226,champlin,minnesota,49
242233,austin,texas,57
242245,bakersfield,california,41
242247,livonia,michigan,42
242248,waco,texas,29
242262,tampa,florida,32
242263,abington,pennsylvania,19
242268,tombstone,arizona,62
242273,denver,colorado,23
242278,redondo beach,california,48
242291,panama city,florida,37
242294,livonia,michigan,59
242295,hattiesburg,mississippi,69
242296,portage,michigan,31
242299,orlando,florida,25
242309,wbl,minnesota,17
242310,chicopee,massachusetts,26
242317,odenton,maryland,30
242351,mankato,minnesota,25
242357,watertown,connecticut,28
242364,shady grove,pennsylvania,42
242371,amarillo,texas,30
242393,sun city,arizona,60
242422,orlando,florida,55
242446,peoria,illinois,57
242453,carlsbad,california,41
242457,fullerton,california,33
242458,orange park,florida,47
242465,visalia,california,36
242485,youngstown,florida,43
242488,olympia,washington,48
242491,hartford,connecticut,43
242509,bryn mawr,pennsylvania,24
242528,lindstrom,minnesota,44
242544,norfolk,virginia,30
242547,decatur,georgia,37
242548,corona del mar,california,54
242558,cary,illinois,41
242562,grover beach,california,15
242563,vista,california,16
242572,fort stewart,georgia,36
242581,longview,texas,29
242601,fairfax,virginia,34
242637,lakewood,colorado,26
242639,avon,connecticut,17
242660,flower mound,texas,43
242663,santa maria,california,41
242665,glen burnie,maryland,32
242668,st.helens,oregon,33
242677,ambler,pennsylvania,17
242708,honolulu,hawaii,8
242723,sugar hill,georgia,43
242730,santa cruz,n/a,66
242742,twentynine palms,california,58
242763,huntington beach,california,25
242788,frederick,maryland,21
242794,stockton,california,32
242800,gilroy,california,53
242812,livermore,california,18
242820,columbus,ohio,18
242821,west linn,oregon,21
242823,marietta,georgia,55
242824,belton,texas,21
242826,des moines,iowa,28
242831,lafayette hill,pennsylvania,46
242843,scottsdale,arizona,43
242849,baltimore,maryland,33
242891,rockwall,texas,84
242903,albuquerque,new mexico,67
242908,seattle,washington,24
242914,dallas,texas,43
242924,shelton,washington,23
242936,lithonia,georgia,34
242961,darrington,washington,62
242962,hillsboro,ohio,26
242963,tacoma,washington,30
242964,detroit,michigan,36
242966,stafford,virginia,46
242972,summerville,south carolina,61
242989,new haven,connecticut,33
243001,fenton,missouri,13
243008,urbana,illinois,33
243070,houston,texas,20
243077,ann arbor,michigan,34
